mut.cls1	dn.cls1	trans.cls1	ntrans.cls1	case.cls1	ctrl.cls1	mut.cls2	dn.cls2	trans.cls2	ntrans.cls2	case.cls2	ctrl.cls2
5.16e-07	0.0	2.0	0.0	2.0	0.0	1.578931087e-05	2.0	2.0	1.0	1.0	0.0
2.214e-06	0.0	3.0	1.0	0.0	0.0	1.33537789848e-05	3.0	2.0	0.0	2.0	0.0
1.4775e-06	0.0	2.0	0.0	1.0	0.0	1.66439731325e-05	2.0	3.0	0.0	1.0	0.0
2.4525e-06	1.0	1.0	0.0	0.0	0.0	1.50482906043e-05	2.0	3.0	0.0	0.0	0.0
2.625e-06	0.0	2.0	1.0	2.0	0.0	7.79014597371e-06	1.0	6.0	0.0	0.0	0.0
1.78725e-06	0.0	2.0	0.0	0.0	0.0	8.83358115233e-06	0.0	2.0	0.0	2.0	0.0
4.5675e-07	1.0	4.0	0.0	1.0	0.0	6.11690823723e-06	0.0	4.0	0.0	1.0	0.0
1.90425e-07	0.0	2.0	0.0	0.0	0.0	5.4530563093e-06	0.0	3.0	0.0	3.0	0.0
5.865e-06	2.0	3.0	1.0	0.0	0.0	3.78875706641e-05	3.0	4.0	0.0	3.0	0.0
2.46e-06	0.0	5.0	2.0	1.0	0.0	2.05083300005e-05	1.0	0.0	0.0	1.0	0.0
1.21275e-06	1.0	4.0	0.0	1.0	1.0	1.76977355363e-05	1.0	5.0	0.0	0.0	0.0
6.9675e-06	0.0	0.0	0.0	3.0	0.0	2.83974181717e-06	1.0	4.0	1.0	1.0	0.0
3.36e-07	0.0	6.0	1.0	0.0	0.0	1.11737580619e-05	0.0	3.0	0.0	1.0	0.0
1.65675e-06	0.0	1.0	0.0	0.0	0.0	1.17267202925e-05	1.0	5.0	0.0	0.0	0.0
1.029e-06	0.0	3.0	0.0	1.0	0.0	2.64403662504e-05	3.0	4.0	0.0	2.0	0.0
9.8175e-07	0.0	4.0	1.0	1.0	1.0	1.22348498793e-05	1.0	3.0	1.0	0.0	0.0
8.655e-07	0.0	5.0	0.0	1.0	0.0	2.55161468782e-06	0.0	8.0	0.0	1.0	0.0
8.895e-07	0.0	5.0	1.0	0.0	0.0	1.63079134934e-05	2.0	3.0	0.0	1.0	0.0
2.25e-06	0.0	4.0	0.0	3.0	0.0	2.06135263816e-05	2.0	5.0	0.0	0.0	0.0
1.8915e-06	2.0	3.0	0.0	0.0	0.0	2.91542708845e-05	4.0	3.0	0.0	0.0	0.0
1.47975e-06	0.0	5.0	0.0	3.0	1.0	1.38473553886e-05	2.0	4.0	1.0	0.0	0.0
1.35525e-06	2.0	6.0	0.0	0.0	1.0	1.29960105074e-05	2.0	4.0	0.0	2.0	0.0
7.11e-07	0.0	1.0	1.0	1.0	0.0	5.84429764688e-05	12.0	5.0	0.0	0.0	2.0
4.6725e-06	2.0	3.0	0.0	1.0	0.0	1.04902481261e-06	1.0	5.0	0.0	0.0	0.0
1.0005e-06	0.0	2.0	0.0	1.0	0.0	1.31344904331e-05	0.0	6.0	0.0	0.0	0.0
3.0825e-06	0.0	4.0	1.0	2.0	0.0	1.44773066064e-05	2.0	5.0	0.0	0.0	0.0
1.8075e-06	0.0	3.0	0.0	0.0	0.0	3.12485304216e-05	3.0	1.0	0.0	0.0	0.0
1.87575e-06	0.0	3.0	0.0	1.0	0.0	1.01442147046e-05	2.0	4.0	0.0	1.0	0.0
1.59e-06	0.0	5.0	0.0	1.0	1.0	2.59258292923e-05	2.0	1.0	0.0	0.0	0.0
1.50675e-06	0.0	2.0	0.0	0.0	0.0	2.06849708924e-05	2.0	5.0	0.0	0.0	0.0
4.0125e-06	0.0	2.0	0.0	0.0	0.0	1.01315308654e-05	0.0	7.0	0.0	0.0	0.0
1.24725e-06	0.0	6.0	0.0	1.0	0.0	3.86920591222e-06	0.0	4.0	0.0	4.0	0.0
4.8075e-07	0.0	4.0	0.0	0.0	0.0	9.72057809774e-06	3.0	5.0	0.0	3.0	0.0
1.24275e-06	0.0	6.0	0.0	0.0	0.0	5.81340170456e-05	10.0	4.0	0.0	0.0	1.0
1.4265e-06	1.0	4.0	0.0	1.0	0.0	1.64938883505e-05	2.0	3.0	0.0	0.0	0.0
2.745e-06	1.0	7.0	0.0	0.0	0.0	7.10687640757e-06	1.0	5.0	0.0	1.0	1.0
1.45875e-06	0.0	5.0	0.0	1.0	1.0	2.43401439482e-05	0.0	3.0	0.0	2.0	0.0
8.7975e-07	0.0	3.0	0.0	4.0	0.0	1.95461717807e-05	4.0	6.0	0.0	0.0	1.0
1.22025e-06	0.0	1.0	0.0	1.0	0.0	1.97203116001e-05	3.0	3.0	1.0	0.0	0.0
4.5525e-06	0.0	4.0	0.0	0.0	1.0	1.2093855464e-05	2.0	6.0	0.0	2.0	0.0
1.9275e-06	0.0	3.0	0.0	2.0	0.0	4.10512265194e-06	0.0	3.0	0.0	0.0	0.0
1.61475e-06	0.0	5.0	0.0	0.0	0.0	1.23149553098e-05	0.0	1.0	1.0	2.0	0.0
3.72e-06	0.0	3.0	0.0	1.0	0.0	4.48612803412e-06	0.0	4.0	0.0	3.0	0.0
2.14125e-06	0.0	4.0	0.0	1.0	0.0	1.54364447634e-05	1.0	1.0	0.0	0.0	0.0
5.73e-07	0.0	5.0	0.0	0.0	0.0	1.51200290615e-05	6.0	4.0	0.0	1.0	0.0
4.4325e-07	0.0	8.0	1.0	1.0	0.0	7.1316524676e-06	0.0	5.0	1.0	1.0	0.0
9.5475e-07	0.0	5.0	0.0	1.0	0.0	8.0638998033e-06	3.0	6.0	0.0	2.0	0.0
5.3025e-07	0.0	4.0	0.0	1.0	0.0	3.46934569649e-06	1.0	2.0	0.0	1.0	0.0
3.12e-06	1.0	3.0	0.0	2.0	0.0	3.9150994997e-06	1.0	4.0	0.0	0.0	0.0
1.614e-06	0.0	5.0	1.0	1.0	0.0	1.84484256728e-05	5.0	2.0	0.0	1.0	0.0
2.6775e-06	0.0	2.0	0.0	0.0	0.0	3.93213512971e-05	3.0	1.0	0.0	0.0	0.0
1.17975e-06	0.0	3.0	0.0	0.0	0.0	1.03360769389e-05	1.0	1.0	0.0	1.0	0.0
1.23825e-06	0.0	2.0	0.0	1.0	0.0	2.53018349847e-05	1.0	4.0	1.0	0.0	0.0
7.59e-07	1.0	3.0	0.0	0.0	0.0	0.000112198061744	12.0	6.0	0.0	0.0	0.0
1.0545e-06	0.0	1.0	1.0	0.0	0.0	8.67431679913e-06	0.0	3.0	0.0	2.0	0.0
8.6025e-07	0.0	1.0	1.0	0.0	1.0	1.64539013326e-05	1.0	6.0	0.0	2.0	0.0
1.54125e-06	0.0	4.0	0.0	1.0	1.0	1.10332583033e-05	0.0	4.0	0.0	0.0	0.0
2.02875e-07	0.0	3.0	0.0	1.0	2.0	4.26664472487e-05	6.0	7.0	1.0	0.0	0.0
5.88e-06	2.0	3.0	0.0	4.0	0.0	1.40997109374e-05	3.0	2.0	1.0	0.0	0.0
2.0145e-06	0.0	3.0	0.0	1.0	0.0	1.25097802832e-05	2.0	2.0	0.0	2.0	0.0
8.82e-07	0.0	2.0	0.0	1.0	0.0	2.18550899522e-05	2.0	4.0	0.0	1.0	0.0
5.175e-07	0.0	1.0	1.0	0.0	0.0	2.82661369065e-05	4.0	5.0	0.0	1.0	0.0
4.3575e-06	0.0	4.0	0.0	0.0	0.0	2.79986514066e-05	5.0	1.0	0.0	1.0	0.0
1.9125e-06	0.0	3.0	0.0	1.0	0.0	8.90331076189e-06	2.0	12.0	0.0	0.0	0.0
7.47e-07	0.0	4.0	0.0	0.0	0.0	9.67432835988e-06	2.0	3.0	0.0	0.0	0.0
1.713e-06	0.0	4.0	0.0	2.0	0.0	1.95325831439e-05	1.0	4.0	0.0	0.0	0.0
2.8725e-06	0.0	1.0	0.0	0.0	0.0	4.90060646812e-06	0.0	1.0	0.0	1.0	0.0
3.9e-06	2.0	4.0	0.0	0.0	0.0	3.69653037211e-06	1.0	1.0	0.0	1.0	1.0
2.47275e-06	0.0	5.0	1.0	2.0	0.0	2.69016211657e-05	1.0	2.0	0.0	1.0	0.0
1.35375e-06	0.0	3.0	0.0	1.0	1.0	1.57914017799e-05	2.0	3.0	1.0	1.0	1.0
4.1475e-06	2.0	1.0	0.0	1.0	0.0	5.1555042328e-05	9.0	2.0	0.0	2.0	0.0
2.08425e-06	0.0	0.0	0.0	0.0	1.0	3.65274358744e-05	2.0	4.0	0.0	0.0	0.0
1.428e-06	0.0	2.0	0.0	0.0	1.0	1.21673508742e-05	1.0	5.0	0.0	0.0	0.0
1.6515e-06	0.0	0.0	0.0	3.0	0.0	1.61155039848e-06	0.0	5.0	0.0	0.0	0.0
3.09e-06	0.0	7.0	0.0	3.0	0.0	1.32400248349e-05	0.0	1.0	0.0	1.0	0.0
5.985e-07	0.0	5.0	1.0	1.0	0.0	7.91414048283e-06	1.0	2.0	1.0	0.0	1.0
1.46325e-06	0.0	2.0	0.0	1.0	0.0	8.30386237484e-06	1.0	5.0	0.0	2.0	0.0
2.5725e-06	1.0	4.0	0.0	1.0	0.0	1.66638112828e-05	2.0	3.0	0.0	1.0	0.0
8.97e-07	0.0	4.0	0.0	1.0	0.0	0.000148344386826	19.0	5.0	1.0	1.0	0.0
1.22025e-06	0.0	3.0	1.0	0.0	0.0	8.12577043757e-06	1.0	4.0	0.0	2.0	0.0
1.272e-06	1.0	1.0	0.0	2.0	0.0	2.00625090458e-05	3.0	3.0	0.0	0.0	0.0
1.15425e-06	1.0	7.0	0.0	3.0	1.0	2.13258059976e-06	0.0	3.0	0.0	1.0	0.0
2.3325e-06	0.0	2.0	0.0	1.0	0.0	1.75475421265e-05	1.0	4.0	0.0	2.0	2.0
2.85e-06	0.0	4.0	0.0	0.0	0.0	6.49008565798e-06	1.0	4.0	0.0	1.0	0.0
2.367e-06	0.0	3.0	0.0	0.0	0.0	1.43165083865e-05	2.0	0.0	0.0	2.0	0.0
1.548e-06	1.0	5.0	0.0	1.0	1.0	3.61889114082e-06	0.0	2.0	0.0	0.0	1.0
1.431e-06	0.0	5.0	1.0	0.0	0.0	2.66121768545e-06	1.0	3.0	0.0	1.0	0.0
5.955e-07	1.0	4.0	0.0	0.0	0.0	2.44018079907e-05	4.0	9.0	0.0	1.0	0.0
2.211e-06	0.0	3.0	0.0	1.0	1.0	2.08453008915e-06	0.0	2.0	0.0	2.0	0.0
1.0245e-06	0.0	5.0	2.0	1.0	0.0	5.80688382127e-06	1.0	8.0	0.0	1.0	0.0
3.84e-06	0.0	1.0	0.0	0.0	1.0	4.37441187793e-06	1.0	2.0	0.0	4.0	0.0
2.0475e-06	0.0	4.0	0.0	1.0	0.0	1.11534265121e-05	1.0	1.0	0.0	1.0	0.0
8.13e-07	0.0	3.0	0.0	0.0	0.0	9.8182724382e-06	1.0	2.0	1.0	0.0	0.0
7.59e-07	0.0	1.0	1.0	0.0	0.0	4.11414736571e-05	1.0	4.0	0.0	1.0	0.0
3.465e-06	0.0	5.0	0.0	1.0	0.0	4.43271632401e-05	5.0	0.0	1.0	1.0	0.0
3.96e-06	2.0	3.0	0.0	2.0	0.0	1.86408369415e-05	4.0	3.0	0.0	0.0	0.0
1.76775e-06	1.0	4.0	0.0	1.0	0.0	2.77073253738e-06	0.0	3.0	1.0	1.0	0.0
3.0225e-06	0.0	6.0	0.0	0.0	1.0	8.25310836379e-06	0.0	6.0	0.0	1.0	0.0
5.8275e-07	0.0	1.0	0.0	0.0	0.0	1.49920358802e-05	3.0	4.0	0.0	0.0	0.0
1.7955e-06	0.0	3.0	0.0	0.0	0.0	1.37372348322e-05	1.0	2.0	1.0	1.0	0.0
7.65e-07	0.0	1.0	0.0	2.0	0.0	2.0851232522e-05	1.0	7.0	0.0	0.0	0.0
2.16975e-06	0.0	6.0	0.0	1.0	0.0	4.5419839498e-05	8.0	3.0	0.0	0.0	0.0
1.76925e-06	1.0	2.0	0.0	0.0	2.0	2.74187223592e-05	4.0	5.0	1.0	0.0	0.0
2.475e-06	0.0	3.0	0.0	0.0	0.0	8.09430635113e-06	2.0	0.0	0.0	1.0	0.0
2.02575e-06	0.0	3.0	0.0	0.0	0.0	1.7794899475e-05	3.0	1.0	0.0	3.0	0.0
1.12125e-06	0.0	3.0	0.0	0.0	0.0	1.85080281259e-05	3.0	4.0	1.0	0.0	0.0
6.8925e-07	0.0	7.0	0.0	1.0	0.0	9.54324846448e-06	1.0	2.0	1.0	1.0	1.0
9.735e-07	0.0	1.0	1.0	0.0	0.0	1.86986231433e-05	2.0	2.0	0.0	1.0	0.0
3.3525e-06	0.0	6.0	2.0	0.0	0.0	9.20135184185e-06	1.0	2.0	1.0	2.0	0.0
2.7675e-06	0.0	1.0	0.0	1.0	1.0	2.37777656637e-05	5.0	3.0	0.0	1.0	1.0
8.2725e-07	1.0	3.0	0.0	0.0	0.0	2.50311407986e-05	3.0	2.0	1.0	1.0	0.0
1.131e-06	0.0	4.0	0.0	0.0	0.0	2.31475287055e-05	2.0	3.0	0.0	2.0	0.0
7.845e-07	0.0	5.0	0.0	0.0	0.0	3.19792718607e-05	6.0	2.0	0.0	2.0	0.0
2.556e-07	1.0	2.0	1.0	0.0	0.0	3.34546513069e-05	8.0	8.0	0.0	0.0	0.0
8.205e-07	0.0	2.0	0.0	0.0	0.0	1.76645675698e-05	2.0	7.0	0.0	0.0	0.0
1.7655e-06	1.0	7.0	0.0	0.0	0.0	1.14111463429e-05	2.0	5.0	2.0	1.0	0.0
3.9825e-07	0.0	4.0	0.0	0.0	0.0	7.27834305019e-06	2.0	5.0	0.0	1.0	0.0
6.1875e-07	0.0	4.0	0.0	0.0	0.0	6.33429968336e-06	0.0	4.0	1.0	0.0	0.0
2.37075e-06	0.0	3.0	0.0	0.0	0.0	1.96796830025e-06	0.0	6.0	1.0	1.0	0.0
7.275e-07	0.0	5.0	0.0	0.0	0.0	3.74799156734e-05	1.0	1.0	1.0	0.0	1.0
4.4325e-06	0.0	4.0	0.0	2.0	0.0	8.71434548852e-06	2.0	2.0	0.0	2.0	0.0
2.16525e-06	0.0	3.0	0.0	0.0	0.0	1.89361378281e-05	4.0	2.0	1.0	1.0	0.0
5.715e-06	0.0	2.0	0.0	0.0	1.0	2.03300491063e-05	5.0	4.0	0.0	0.0	0.0
2.28075e-06	1.0	3.0	0.0	1.0	0.0	7.62934773961e-06	0.0	3.0	0.0	0.0	0.0
2.385e-06	0.0	5.0	0.0	1.0	0.0	1.4523577718e-05	2.0	4.0	0.0	2.0	0.0
1.47375e-06	0.0	3.0	0.0	1.0	0.0	7.38670303392e-06	1.0	1.0	0.0	2.0	0.0
8.1e-06	2.0	4.0	0.0	0.0	0.0	5.28107663008e-06	2.0	8.0	0.0	1.0	0.0
9.81e-07	0.0	3.0	1.0	2.0	0.0	8.77508931427e-06	1.0	7.0	0.0	1.0	0.0
1.11e-06	1.0	4.0	0.0	0.0	0.0	5.38692551019e-06	0.0	1.0	0.0	0.0	0.0
6.9075e-07	0.0	4.0	0.0	0.0	0.0	1.7895347349e-05	2.0	3.0	1.0	2.0	0.0
8.8275e-07	0.0	4.0	0.0	2.0	0.0	1.15027714521e-05	1.0	5.0	0.0	0.0	1.0
9.525e-07	0.0	5.0	1.0	0.0	0.0	8.66147674254e-06	2.0	2.0	0.0	2.0	0.0
4.11e-06	0.0	4.0	0.0	1.0	0.0	1.63773953089e-05	4.0	3.0	0.0	2.0	0.0
3.1125e-06	1.0	4.0	1.0	0.0	0.0	4.8463895421e-06	0.0	7.0	0.0	1.0	0.0
5.4075e-07	1.0	2.0	0.0	0.0	0.0	1.06763670087e-05	2.0	1.0	1.0	0.0	0.0
6.54e-07	0.0	7.0	0.0	1.0	0.0	4.89977897835e-06	1.0	0.0	0.0	0.0	0.0
5.6325e-07	0.0	6.0	0.0	1.0	0.0	1.70007721039e-05	4.0	3.0	1.0	1.0	0.0
3.855e-06	0.0	2.0	0.0	0.0	0.0	8.38210478615e-06	0.0	2.0	0.0	0.0	0.0
2.1675e-06	0.0	4.0	1.0	2.0	0.0	1.52960385623e-05	1.0	3.0	2.0	0.0	0.0
1.035e-06	0.0	3.0	0.0	0.0	0.0	1.90852868686e-05	1.0	3.0	1.0	0.0	0.0
1.2765e-06	0.0	1.0	0.0	1.0	0.0	7.59248824418e-06	2.0	2.0	0.0	2.0	0.0
1.8495e-06	0.0	5.0	1.0	1.0	0.0	1.33988467199e-05	2.0	0.0	1.0	0.0	0.0
2.136e-06	0.0	10.0	0.0	1.0	0.0	3.48290473179e-05	4.0	2.0	1.0	2.0	0.0
4.11e-07	0.0	2.0	0.0	0.0	0.0	1.71544131957e-05	1.0	6.0	0.0	2.0	0.0
1.93425e-06	0.0	4.0	0.0	0.0	0.0	1.88293243546e-05	2.0	2.0	0.0	0.0	0.0
1.203e-06	0.0	3.0	0.0	0.0	0.0	1.02571423291e-05	2.0	1.0	0.0	1.0	0.0
3.795e-06	0.0	9.0	0.0	0.0	0.0	1.26881761951e-05	0.0	6.0	0.0	0.0	0.0
1.39725e-06	0.0	3.0	0.0	1.0	0.0	8.49593810746e-06	1.0	2.0	1.0	0.0	1.0
3.315e-06	0.0	6.0	0.0	1.0	0.0	2.30968332091e-06	0.0	2.0	1.0	1.0	0.0
4.38e-07	0.0	4.0	0.0	1.0	0.0	1.21891486106e-05	3.0	3.0	0.0	0.0	0.0
1.58775e-06	0.0	3.0	0.0	0.0	0.0	1.07816126526e-05	0.0	5.0	0.0	2.0	0.0
3.06e-06	0.0	1.0	1.0	1.0	0.0	1.5015277123e-05	2.0	2.0	0.0	0.0	0.0
1.995e-06	0.0	4.0	0.0	0.0	0.0	6.74095561004e-06	0.0	5.0	0.0	2.0	0.0
1.494e-06	0.0	1.0	0.0	1.0	1.0	4.55687448242e-05	4.0	1.0	0.0	1.0	0.0
5.1075e-07	0.0	1.0	0.0	1.0	0.0	8.34825565077e-06	1.0	2.0	0.0	1.0	1.0
7.8225e-07	1.0	1.0	0.0	1.0	0.0	7.3780346817e-06	2.0	4.0	0.0	0.0	0.0
1.03275e-06	0.0	9.0	0.0	0.0	0.0	2.60881783453e-05	3.0	1.0	0.0	2.0	0.0
1.215e-06	0.0	4.0	0.0	1.0	0.0	2.17247471183e-05	2.0	6.0	1.0	1.0	0.0
9.105e-07	0.0	6.0	0.0	1.0	0.0	2.11719520813e-05	2.0	2.0	0.0	4.0	0.0
1.8105e-07	0.0	4.0	0.0	1.0	0.0	6.85151242695e-06	0.0	1.0	0.0	1.0	0.0
1.6755e-06	0.0	3.0	0.0	2.0	0.0	1.29187931368e-05	1.0	3.0	0.0	2.0	0.0
2.27775e-06	0.0	3.0	0.0	0.0	0.0	1.57208134489e-05	1.0	3.0	1.0	0.0	0.0
1.32825e-06	0.0	7.0	0.0	0.0	0.0	3.24388041773e-06	1.0	2.0	0.0	0.0	0.0
3.945e-07	1.0	5.0	0.0	1.0	0.0	9.84744284145e-06	2.0	6.0	0.0	1.0	0.0
2.01225e-06	0.0	4.0	0.0	0.0	0.0	1.65703610979e-05	0.0	2.0	1.0	0.0	0.0
2.925e-06	0.0	3.0	0.0	1.0	0.0	8.78816553821e-06	0.0	3.0	0.0	0.0	0.0
1.73175e-06	1.0	1.0	0.0	0.0	0.0	4.36839574548e-06	0.0	6.0	0.0	0.0	0.0
1.11075e-06	1.0	5.0	0.0	1.0	0.0	3.88309675681e-05	6.0	6.0	0.0	0.0	1.0
7.62e-07	1.0	7.0	0.0	0.0	0.0	2.13661169151e-05	0.0	3.0	0.0	0.0	0.0
1.59075e-06	0.0	2.0	0.0	1.0	0.0	7.113571284e-06	1.0	2.0	0.0	1.0	0.0
3.4425e-06	0.0	2.0	0.0	0.0	0.0	3.46161023246e-05	2.0	3.0	0.0	0.0	0.0
9.9525e-07	1.0	0.0	0.0	1.0	0.0	1.13807686386e-05	2.0	5.0	0.0	1.0	0.0
6.6e-07	0.0	3.0	0.0	1.0	0.0	9.92024040899e-06	4.0	2.0	0.0	1.0	0.0
2.39625e-06	0.0	5.0	0.0	0.0	0.0	3.2856897365e-05	5.0	0.0	0.0	2.0	0.0
2.82e-06	0.0	4.0	0.0	1.0	0.0	1.61506771247e-06	2.0	2.0	0.0	0.0	0.0
1.16625e-06	0.0	2.0	1.0	2.0	1.0	6.46343104615e-06	0.0	5.0	0.0	1.0	0.0
1.83e-06	0.0	2.0	0.0	2.0	1.0	1.01938784917e-05	1.0	4.0	0.0	1.0	0.0
5.625e-07	0.0	4.0	0.0	1.0	0.0	7.96544070802e-06	1.0	3.0	0.0	3.0	0.0
1.0515e-06	0.0	3.0	0.0	0.0	0.0	2.29925871948e-06	1.0	5.0	0.0	2.0	0.0
1.6035e-06	0.0	3.0	0.0	1.0	0.0	4.87965256749e-06	0.0	2.0	0.0	3.0	0.0
1.08225e-06	0.0	1.0	0.0	1.0	0.0	1.27810362891e-05	2.0	1.0	0.0	0.0	1.0
1.3005e-06	0.0	2.0	1.0	1.0	0.0	8.06262256559e-05	9.0	5.0	0.0	1.0	0.0
7.8375e-07	0.0	3.0	0.0	0.0	0.0	1.11242958608e-05	1.0	5.0	0.0	0.0	0.0
1.65375e-06	0.0	4.0	0.0	1.0	0.0	4.31955077486e-06	1.0	8.0	0.0	1.0	1.0
4.29e-06	1.0	4.0	0.0	0.0	0.0	1.58585735214e-05	3.0	3.0	0.0	1.0	0.0
1.353e-06	0.0	1.0	2.0	1.0	0.0	2.81337920045e-06	0.0	3.0	0.0	1.0	0.0
2.36325e-07	0.0	2.0	1.0	0.0	0.0	1.49360142474e-05	3.0	5.0	0.0	1.0	1.0
2.9025e-06	0.0	6.0	0.0	1.0	0.0	1.61451260695e-05	3.0	2.0	0.0	1.0	0.0
1.09125e-06	0.0	4.0	0.0	1.0	0.0	2.21623191069e-06	0.0	4.0	0.0	0.0	0.0
5.355e-07	0.0	0.0	0.0	0.0	0.0	7.46269144249e-06	0.0	5.0	0.0	2.0	0.0
1.35525e-06	1.0	4.0	0.0	1.0	0.0	2.41078483347e-05	3.0	1.0	1.0	0.0	0.0
6.8625e-07	0.0	2.0	0.0	1.0	0.0	6.9860891906e-06	1.0	1.0	0.0	1.0	0.0
9.66e-06	1.0	6.0	1.0	2.0	0.0	8.5786441068e-05	14.0	4.0	0.0	0.0	0.0
2.6475e-07	0.0	4.0	0.0	0.0	0.0	1.68557122412e-05	4.0	4.0	0.0	1.0	0.0
1.71e-06	1.0	2.0	0.0	1.0	0.0	5.07265780493e-05	4.0	2.0	0.0	0.0	0.0
2.11875e-06	0.0	4.0	0.0	2.0	0.0	1.39203982156e-05	6.0	2.0	0.0	0.0	0.0
2.7075e-06	0.0	5.0	0.0	0.0	0.0	1.13612989328e-05	1.0	3.0	1.0	0.0	0.0
8.1375e-07	0.0	0.0	0.0	0.0	1.0	1.03983227392e-05	1.0	4.0	0.0	0.0	0.0
1.7025e-06	1.0	2.0	0.0	0.0	0.0	1.22233348057e-05	0.0	7.0	0.0	1.0	0.0
1.31475e-06	0.0	3.0	1.0	0.0	0.0	4.03243084543e-05	3.0	2.0	0.0	0.0	0.0
6.03e-07	0.0	4.0	0.0	0.0	0.0	4.17468889941e-06	1.0	3.0	0.0	0.0	0.0
2.00475e-06	0.0	3.0	0.0	1.0	0.0	3.44208538557e-05	3.0	4.0	0.0	1.0	0.0
1.0995e-06	0.0	7.0	0.0	1.0	0.0	1.06057826551e-05	2.0	4.0	1.0	0.0	0.0
2.4795e-06	1.0	4.0	1.0	1.0	0.0	1.10482505173e-05	1.0	2.0	1.0	0.0	0.0
3.75e-07	0.0	2.0	0.0	0.0	1.0	5.90054829057e-06	0.0	2.0	0.0	1.0	2.0
1.33575e-06	0.0	4.0	0.0	1.0	0.0	4.10755123018e-06	1.0	6.0	0.0	1.0	0.0
3.5025e-06	1.0	1.0	0.0	1.0	0.0	3.67710473662e-05	3.0	4.0	1.0	1.0	0.0
1.23e-06	0.0	3.0	0.0	0.0	0.0	1.38527683931e-05	3.0	5.0	0.0	2.0	0.0
2.35425e-06	0.0	5.0	0.0	1.0	0.0	8.55979434564e-06	1.0	3.0	0.0	1.0	2.0
3.99e-07	0.0	2.0	0.0	1.0	0.0	2.17518259543e-05	2.0	2.0	1.0	0.0	0.0
2.9325e-06	1.0	2.0	0.0	3.0	0.0	6.50684601762e-06	1.0	3.0	0.0	2.0	0.0
3.63e-06	0.0	2.0	0.0	0.0	0.0	7.86132985962e-06	0.0	7.0	0.0	0.0	0.0
2.1045e-06	0.0	4.0	0.0	0.0	0.0	4.5545930296e-06	0.0	3.0	0.0	1.0	0.0
8.67e-07	0.0	4.0	0.0	1.0	0.0	1.8863200695e-05	1.0	3.0	0.0	1.0	0.0
7.215e-06	0.0	2.0	1.0	0.0	1.0	3.84734661208e-05	7.0	2.0	0.0	0.0	0.0
5.04e-06	3.0	8.0	0.0	0.0	0.0	1.64349093142e-05	3.0	4.0	0.0	0.0	1.0
2.58e-06	0.0	3.0	0.0	0.0	0.0	4.07828324986e-06	0.0	7.0	0.0	0.0	0.0
1.476e-06	1.0	5.0	0.0	0.0	0.0	2.88167882371e-05	3.0	5.0	0.0	2.0	0.0
9.435e-07	0.0	3.0	0.0	1.0	1.0	1.25079240708e-05	0.0	4.0	0.0	0.0	0.0
3.81e-06	0.0	6.0	0.0	1.0	0.0	2.88507629923e-05	8.0	1.0	0.0	2.0	0.0
7.1325e-06	0.0	5.0	1.0	0.0	0.0	1.74906418543e-05	3.0	2.0	0.0	2.0	0.0
1.026e-06	0.0	5.0	0.0	0.0	0.0	1.88531482156e-05	4.0	3.0	0.0	0.0	0.0
2.09925e-06	0.0	0.0	0.0	2.0	0.0	1.16717188021e-05	3.0	3.0	1.0	2.0	0.0
2.7225e-06	0.0	1.0	0.0	0.0	1.0	2.20092266472e-05	4.0	3.0	1.0	0.0	0.0
2.508e-06	0.0	3.0	0.0	2.0	0.0	1.28784084335e-05	0.0	4.0	0.0	1.0	0.0
8.28e-07	0.0	3.0	1.0	0.0	1.0	1.18584193382e-05	2.0	3.0	0.0	1.0	0.0
6.87e-07	0.0	0.0	0.0	1.0	0.0	2.89796282413e-05	4.0	10.0	0.0	0.0	0.0
1.692e-06	0.0	3.0	0.0	0.0	0.0	2.81133103497e-05	9.0	6.0	0.0	0.0	1.0
4.11e-06	1.0	4.0	0.0	0.0	1.0	4.21607844466e-06	1.0	2.0	0.0	3.0	0.0
7.2075e-07	1.0	6.0	0.0	3.0	0.0	1.37773512839e-05	3.0	2.0	0.0	1.0	1.0
1.50975e-06	0.0	2.0	0.0	2.0	0.0	1.76067822715e-05	1.0	3.0	0.0	1.0	0.0
3.855e-06	3.0	4.0	0.0	0.0	0.0	5.31271347265e-06	0.0	3.0	0.0	0.0	0.0
6.9675e-07	0.0	3.0	1.0	0.0	0.0	1.57843226313e-05	1.0	2.0	0.0	0.0	0.0
5.8875e-06	0.0	3.0	0.0	0.0	0.0	1.93701225363e-05	1.0	2.0	0.0	0.0	2.0
8.895e-07	0.0	3.0	0.0	2.0	0.0	3.42841614361e-05	7.0	1.0	1.0	1.0	1.0
8.2575e-07	0.0	4.0	0.0	0.0	0.0	1.21638037364e-05	0.0	3.0	1.0	0.0	0.0
4.6125e-07	0.0	5.0	0.0	1.0	0.0	1.4417075429e-05	2.0	4.0	0.0	5.0	0.0
9.9375e-07	0.0	4.0	0.0	1.0	0.0	6.57089446938e-06	1.0	1.0	0.0	2.0	0.0
3.2325e-06	0.0	5.0	0.0	1.0	0.0	2.88824486629e-05	3.0	3.0	0.0	1.0	0.0
1.71375e-06	0.0	3.0	0.0	1.0	0.0	9.05727019341e-06	0.0	1.0	1.0	0.0	0.0
1.692e-06	0.0	2.0	0.0	0.0	0.0	1.17352739209e-05	2.0	2.0	0.0	3.0	0.0
